Taxon	WTN.F	dbS.F	dbN.F	WTS.F	dbN.O	dbS.B	dbN.B	WTS.B	WTS.L	WTN.L	WTN.O	WTS.O	dbS.O	dbS.L	WTN.B	dbN.L
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	5077.0	20936.0	24843.0	2057.0	260.0	23461.0	17990.0	16181.0	9702.0	2884.0	1486.0	760.0	3127.0	8540.0	4271.0	1644.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	5.0	3.0	0.0	4.0	6.0	4.0	3.0	7.0	1596.0	698.0	4.0	0.0	0.0	538.0	10.0	6.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	4.0	17.0	0.0	0.0	0.0	7.0	0.0	16.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	1229.0	783.0	2951.0	2390.0	74007.0	834.0	2139.0	309.0	10310.0	8629.0	47979.0	33512.0	57674.0	14490.0	917.0	3599.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae	38.0	41.0	6.0	19.0	14.0	5.0	2.0	0.0	0.0	1.0	21.0	13.0	44.0	131.0	6.0	208.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39	148.0	36.0	39.0	24.0	3.0	157.0	0.0	4.0	20.0	6.0	15.0	2.0	3.0	22.0	63.0	2.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae	8.0	0.0	0.0	0.0	0.0	13.0	56.0	0.0	0.0	52.0	0.0	2.0	9.0	7.0	3.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae	767.0	3037.0	1355.0	152.0	174.0	256.0	562.0	135.0	1203.0	1437.0	619.0	484.0	392.0	344.0	351.0	170.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermicanales;f__Thermicanaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	43.0	0.0	83.0
k__Bacteria;p__Firmicutes;c__Clostridia;__;__	20.0	10.0	23.0	24.0	5.0	8.0	9.0	4.0	70.0	12.0	2.0	6.0	0.0	19.0	34.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__	10.0	0.0	1.0	3.0	2.0	10.0	0.0	17.0	0.0	0.0	3.0	0.0	0.0	0.0	28.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Caldicoprobacterales;f__Caldicoprobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	31.0	49.0	161.0	38.0	0.0	92.0	5.0	19.0	36.0	37.0	6.0	6.0	23.0	19.0	76.0	13.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae	3.0	1.0	0.0	20.0	0.0	15.0	1.0	29.0	11.0	11.0	0.0	2.0	0.0	0.0	14.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014	2391.0	1019.0	1395.0	5681.0	46.0	295.0	111.0	244.0	361.0	152.0	287.0	119.0	151.0	134.0	899.0	334.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group	182.0	40.0	52.0	75.0	50.0	182.0	213.0	230.0	196.0	120.0	17.0	17.0	13.0	168.0	438.0	52.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Caloramatoraceae	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	83.0	151.0	224.0	479.0	75.0	3474.0	11364.0	440.0	305.0	365.0	69.0	57.0	79.0	303.0	1530.0	219.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae	1.0	0.0	0.0	0.0	0.0	9.0	0.0	3.0	4.0	2.0	0.0	0.0	0.0	0.0	46.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Garciellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae	0.0	0.0	7.0	1.0	0.0	2.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	6.0	10.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	19411.0	4218.0	5066.0	15671.0	527.0	16755.0	11001.0	21319.0	10438.0	5243.0	689.0	762.0	819.0	5200.0	16316.0	9669.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae	55.0	56.0	96.0	32.0	2.0	46.0	2.0	11.0	36.0	20.0	9.0	8.0	14.0	7.0	66.0	52.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__	0.0	3.0	8.0	2.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	220.0	50.0	62.0	164.0	42.0	490.0	137.0	249.0	136.0	62.0	9.0	17.0	9.0	63.0	222.0	80.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Eubacterium_coprostanoligenes_group	100.0	154.0	243.0	253.0	16.0	524.0	138.0	85.0	369.0	158.0	19.0	21.0	19.0	175.0	181.0	184.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	6226.0	2189.0	2401.0	5704.0	151.0	2798.0	1443.0	1290.0	1682.0	592.0	450.0	240.0	329.0	963.0	2275.0	497.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospirales	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	995.0	513.0	850.0	1399.0	162.0	1820.0	735.0	1016.0	1987.0	2050.0	126.0	612.0	176.0	1201.0	1342.0	3571.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010	93.0	35.0	45.0	51.0	2.0	112.0	36.0	43.0	13.0	21.0	6.0	0.0	22.0	30.0	27.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae	114.0	36.0	37.0	67.0	2.0	30.0	19.0	54.0	14.0	8.0	5.0	3.0	7.0	12.0	61.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae	83.0	62.0	61.0	69.0	1.0	213.0	80.0	169.0	76.0	53.0	4.0	0.0	14.0	39.0	71.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae	53.0	433.0	610.0	124.0	109.0	1418.0	808.0	116.0	293.0	368.0	126.0	96.0	341.0	1144.0	313.0	438.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales	47.0	18.0	0.0	6.0	21.0	98.0	476.0	40.0	29.0	44.0	30.0	2.0	9.0	69.0	79.0	24.0
k__Bacteria;p__Firmicutes;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Ammonifexales;f__Desulforudaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Incertae_Sedis;o__DTU014;f__DTU014	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Limnochordia;o__Limnochordales;f__Limnochordaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	92.0
k__Bacteria;p__Firmicutes;c__Limnochordia;o__Limnochordia;f__Limnochordia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	0.0	2.0	58.0	0.0	0.0	24.0	0.0	0.0	10.0	22.0	0.0	0.0	0.0	15.0	0.0	70.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae	0.0	5.0	0.0	0.0	0.0	29.0	25.0	4.0	19.0	104.0	0.0	0.0	5.0	30.0	3.0	147.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae	0.0	34.0	0.0	0.0	6.0	48.0	190.0	10.0	56.0	283.0	0.0	0.0	30.0	77.0	6.0	265.0
k__Bacteria;p__Firmicutes;c__Symbiobacteriia;o__Symbiobacteriales;f__Symbiobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	9.0
k__Bacteria;p__Firmicutes;c__Thermoanaerobacteria;o__Thermoanaerobacterales;f__Family_III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.0	6.0	0.0	0.0	3.0	34.0	184.0	5.0	6.0	151.0	0.0	0.0	3.0	9.0	16.0	21.0
k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	0.0	13.0	0.0	0.0	0.0	1.0	25.0	0.0	2.0	15.0	0.0	0.0	4.0	2.0	2.0	0.0
k__Bacteria;p__GAL15;c__GAL15;o__GAL15;f__GAL15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadota;c__AKAU4049;o__AKAU4049;f__AKAU4049	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__BD2-11_terrestrial_group;f__BD2-11_terrestrial_group	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	24.0
k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	0.0	0.0	0.0	0.0	16.0	59.0	66.0	94.0	122.0	131.0	0.0	0.0	0.0	410.0	32.0	1109.0
k__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	5.0	4.0	0.0	0.0	0.0	15.0	0.0	39.0
k__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__S0134_terrestrial_group;f__S0134_terrestrial_group	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	101.0
k__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
k__Bacteria;p__Latescibacterota;c__Latescibacterota;o__Latescibacterota;f__Latescibacterota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0
k__Bacteria;p__MBNT15;c__MBNT15;o__MBNT15;f__MBNT15	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__Rokubacteriales	0.0	0.0	0.0	0.0	0.0	1.0	7.0	12.0	10.0	25.0	0.0	0.0	0.0	43.0	7.0	108.0
k__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__WX65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	10.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__27F-1492R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	7.0	0.0	0.0	0.0	3.0	0.0	6.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	3.0	21.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	0.0	9.0	0.0	0.0	0.0	12.0	7.0	4.0	5.0	18.0	0.0	0.0	4.0	151.0	5.0	370.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Vulgatibacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	16.0
k__Bacteria;p__Myxococcota;c__Polyangia;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0
k__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19;f__Blfdi19	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	17.0
k__Bacteria;p__Myxococcota;c__Polyangia;o__FFCH16767;f__FFCH16767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0
k__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae	0.0	0.0	0.0	0.0	0.0	5.0	15.0	17.0	39.0	21.0	0.0	0.0	0.0	78.0	8.0	262.0
k__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	45.0
k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__BIrii41	0.0	0.0	0.0	0.0	0.0	2.0	20.0	0.0	5.0	3.0	0.0	0.0	0.0	92.0	0.0	183.0
k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Phaselicystidaceae	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	1.0	14.0
k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae	0.0	4.0	0.0	0.0	0.0	3.0	7.0	6.0	8.0	11.0	0.0	2.0	0.0	49.0	0.0	128.0
k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	77.0	0.0	243.0
k__Bacteria;p__Myxococcota;c__Polyangia;o__mle1-27;f__mle1-27	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	36.0	0.0	22.0
k__Bacteria;p__Myxococcota;c__bacteriap25;o__bacteriap25;f__bacteriap25	0.0	0.0	0.0	0.0	3.0	8.0	16.0	10.0	7.0	22.0	0.0	2.0	0.0	15.0	9.0	28.0
k__Bacteria;p__NB1-j;c__NB1-j;o__NB1-j;f__NB1-j	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae	0.0	10.0	0.0	0.0	7.0	20.0	35.0	33.0	44.0	57.0	0.0	0.0	0.0	128.0	21.0	377.0
k__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__;f__	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Patescibacteria;__;__;__	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__Absconditabacteriales_(SR1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Parcubacteria;f__Parcubacteria	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;__	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__LWQ8	0.0	0.0	0.0	0.0	0.0	2.0	51.0	10.0	1.0	14.0	0.0	0.0	0.0	3.0	0.0	15.0
k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae	1203.0	434.0	677.0	769.0	13.0	42.0	43.0	31.0	9.0	18.0	42.0	11.0	53.0	6.0	35.0	5.0
k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales	0.0	0.0	0.0	0.0	0.0	12.0	15.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__WWH38	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria;p__Proteobacteria;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__	0.0	8.0	0.0	0.0	0.0	0.0	14.0	1.0	4.0	0.0	0.0	0.0	6.0	36.0	0.0	89.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	62.0	4.0	0.0	5.0	0.0	0.0	0.0	16.0	0.0	53.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae	0.0	138.0	2.0	8.0	0.0	3.0	5.0	5.0	5.0	306.0	2.0	0.0	91.0	35.0	2.0	104.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	50.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae	0.0	5.0	0.0	0.0	0.0	1.0	5.0	26.0	4.0	3.0	0.0	0.0	0.0	464.0	1.0	1081.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	13.0	275.0	2.0	55.0	21.0	3.0	40.0	26.0	320.0	75.0	11.0	22.0	78.0	78.0	47.0	207.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae	0.0	17.0	0.0	0.0	0.0	0.0	8.0	0.0	7.0	0.0	0.0	0.0	10.0	4.0	0.0	7.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae	0.0	0.0	0.0	0.0	3.0	7.0	13.0	7.0	1.0	4.0	0.0	0.0	0.0	18.0	0.0	29.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae	0.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	23.0	0.0	54.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__	0.0	0.0	0.0	0.0	6.0	14.0	21.0	32.0	17.0	21.0	0.0	0.0	0.0	51.0	6.0	92.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__Elsteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ferrovibrionales;f__Ferrovibrionales	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Fodinicurvataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae	0.0	0.0	0.0	0.0	0.0	13.0	7.0	34.0	27.0	30.0	0.0	0.0	0.0	8.0	7.0	68.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__SAR116_clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae	0.0	0.0	0.0	0.0	4.0	10.0	10.0	8.0	16.0	12.0	0.0	0.0	0.0	38.0	4.0	79.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	26.0	12.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	28.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__A0839	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Amb-16S-1323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	16.0	68.0	14.0	42.0	36.0	16.0	5.0	17.0	83.0	52.0	70.0	69.0	73.0	385.0	9.0	864.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae	2.0	5.0	3.0	0.0	0.0	0.0	11.0	1.0	8.0	9.0	12.0	0.0	12.0	63.0	0.0	150.0
